txLoss : 0.0 , txDelay : 768.0 , txJitter : 81.0 , rxLoss : 0.0 , rxDelay : 724.0 , rxJitter : 9.0 , throughput : 0.0/MISS
txLoss : 0.0 , txDelay : 777.0 , txJitter : 95.0 , rxLoss : 0.0 , rxDelay : 777.0 , rxJitter : 95.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 754.0 , txJitter : 61.0 , rxLoss : 0.0 , rxDelay : 754.0 , rxJitter : 61.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 751.0 , txJitter : 59.0 , rxLoss : 0.0 , rxDelay : 751.0 , rxJitter : 59.0 , throughput : 0.0/MISS
txLoss : 0.0 , txDelay : 756.0 , txJitter : 59.0 , rxLoss : 0.0 , rxDelay : 756.0 , rxJitter : 59.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 790.0 , txJitter : 149.0 , rxLoss : 0.0 , rxDelay : 749.0 , rxJitter : 51.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 783.0 , txJitter : 124.0 , rxLoss : 0.0 , rxDelay : 731.0 , rxJitter : 11.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 771.0 , txJitter : 106.0 , rxLoss : 0.0 , rxDelay : 733.0 , rxJitter : 11.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 790.0 , txJitter : 139.0 , rxLoss : 0.0 , rxDelay : 733.0 , rxJitter : 11.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 775.0 , txJitter : 115.0 , rxLoss : 0.0 , rxDelay : 733.0 , rxJitter : 8.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 788.0 , txJitter : 120.0 , rxLoss : 0.0 , rxDelay : 727.0 , rxJitter : 7.0 , throughput : 0.0/MISS
txLoss : 0.0 , txDelay : 778.0 , txJitter : 88.0 , rxLoss : 0.0 , rxDelay : 720.0 , rxJitter : 11.0 , throughput : 0.0/MISS
txLoss : 0.0 , txDelay : 798.0 , txJitter : 141.0 , rxLoss : 0.0 , rxDelay : 723.0 , rxJitter : 10.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 806.0 , txJitter : 147.0 , rxLoss : 0.0 , rxDelay : 718.0 , rxJitter : 9.0 , throughput : 0.0/MISS
txLoss : 0.0 , txDelay : 783.0 , txJitter : 107.0 , rxLoss : 0.0 , rxDelay : 718.0 , rxJitter : 11.0 , throughput : 0.0/MISS
txLoss : 0.0 , txDelay : 779.0 , txJitter : 97.0 , rxLoss : 0.0 , rxDelay : 719.0 , rxJitter : 11.0 , throughput : 0.0/MISS
txLoss : 0.0 , txDelay : 814.0 , txJitter : 165.0 , rxLoss : 0.0 , rxDelay : 716.0 , rxJitter : 8.0 , throughput : 0.0/MISS
txLoss : 0.0 , txDelay : 824.0 , txJitter : 171.0 , rxLoss : 0.0 , rxDelay : 715.0 , rxJitter : 10.0 , throughput : 0.0/MISS
txLoss : 0.0 , txDelay : 810.0 , txJitter : 128.0 , rxLoss : 0.0 , rxDelay : 714.0 , rxJitter : 11.0 , throughput : 0.0/MISS
txLoss : 0.0 , txDelay : 794.0 , txJitter : 120.0 , rxLoss : 0.0 , rxDelay : 718.0 , rxJitter : 10.0 , throughput : 0.0/MISS
txLoss : 0.0 , txDelay : 798.0 , txJitter : 135.0 , rxLoss : 0.0 , rxDelay : 721.0 , rxJitter : 9.0 , throughput : 0.0/MISS
txLoss : 0.0 , txDelay : 807.0 , txJitter : 152.0 , rxLoss : 0.0 , rxDelay : 721.0 , rxJitter : 7.0 , throughput : 0.0/MISS
txLoss : 0.0 , txDelay : 785.0 , txJitter : 113.0 , rxLoss : 0.0 , rxDelay : 721.0 , rxJitter : 9.0 , throughput : 0.0/MISS
txLoss : 0.0 , txDelay : 776.0 , txJitter : 93.0 , rxLoss : 0.0 , rxDelay : 717.0 , rxJitter : 8.0 , throughput : 0.0/MISS
txLoss : 0.0 , txDelay : 805.0 , txJitter : 134.0 , rxLoss : 0.0 , rxDelay : 710.0 , rxJitter : 6.0 , throughput : 0.0/MISS
txLoss : 0.0 , txDelay : 813.0 , txJitter : 156.0 , rxLoss : 0.0 , rxDelay : 708.0 , rxJitter : 7.0 , throughput : 0.0/MISS
txLoss : 0.0 , txDelay : 793.0 , txJitter : 111.0 , rxLoss : 0.0 , rxDelay : 713.0 , rxJitter : 8.0 , throughput : 0.0/MISS
txLoss : 0.0 , txDelay : 771.0 , txJitter : 87.0 , rxLoss : 0.0 , rxDelay : 716.0 , rxJitter : 8.0 , throughput : 0.0/MISS
txLoss : 0.0 , txDelay : 779.0 , txJitter : 104.0 , rxLoss : 0.0 , rxDelay : 721.0 , rxJitter : 8.0 , throughput : 0.0/MISS
txLoss : 0.0 , txDelay : 791.0 , txJitter : 115.0 , rxLoss : 0.0 , rxDelay : 719.0 , rxJitter : 10.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 779.0 , txJitter : 100.0 , rxLoss : 0.0 , rxDelay : 718.0 , rxJitter : 10.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 843.0 , txJitter : 203.0 , rxLoss : 0.0 , rxDelay : 718.0 , rxJitter : 8.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 788.0 , txJitter : 123.0 , rxLoss : 0.0 , rxDelay : 723.0 , rxJitter : 12.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 782.0 , txJitter : 110.0 , rxLoss : 0.0 , rxDelay : 725.0 , rxJitter : 10.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 786.0 , txJitter : 134.0 , rxLoss : 0.0 , rxDelay : 729.0 , rxJitter : 9.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 789.0 , txJitter : 139.0 , rxLoss : 0.0 , rxDelay : 730.0 , rxJitter : 12.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 784.0 , txJitter : 129.0 , rxLoss : 0.0 , rxDelay : 730.0 , rxJitter : 9.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 764.0 , txJitter : 95.0 , rxLoss : 0.0 , rxDelay : 732.0 , rxJitter : 7.0 , throughput : 0.0/MISS
txLoss : 0.0 , txDelay : 800.0 , txJitter : 162.0 , rxLoss : 0.0 , rxDelay : 732.0 , rxJitter : 10.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 786.0 , txJitter : 126.0 , rxLoss : 0.0 , rxDelay : 729.0 , rxJitter : 8.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 794.0 , txJitter : 136.0 , rxLoss : 0.0 , rxDelay : 725.0 , rxJitter : 12.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 791.0 , txJitter : 116.0 , rxLoss : 0.0 , rxDelay : 719.0 , rxJitter : 10.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 801.0 , txJitter : 139.0 , rxLoss : 0.0 , rxDelay : 716.0 , rxJitter : 10.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 784.0 , txJitter : 108.0 , rxLoss : 0.0 , rxDelay : 717.0 , rxJitter : 10.0 , throughput : 0.0/HIT1/0.0
txLoss : 0.0 , txDelay : 772.0 , txJitter : 88.0 , rxLoss : 0.0 , rxDelay : 719.0 , rxJitter : 12.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 785.0 , txJitter : 105.0 , rxLoss : 0.0 , rxDelay : 716.0 , rxJitter : 8.0 , throughput : 0.0/MISS
txLoss : 0.0 , txDelay : 788.0 , txJitter : 112.0 , rxLoss : 0.0 , rxDelay : 714.0 , rxJitter : 14.0 , throughput : 0.0/MISS
txLoss : 0.0 , txDelay : 803.0 , txJitter : 114.0 , rxLoss : 0.0 , rxDelay : 710.0 , rxJitter : 10.0 , throughput : 0.0/MISS
txLoss : 0.0 , txDelay : 797.0 , txJitter : 126.0 , rxLoss : 0.0 , rxDelay : 715.0 , rxJitter : 9.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 792.0 , txJitter : 120.0 , rxLoss : 0.0 , rxDelay : 722.0 , rxJitter : 12.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 781.0 , txJitter : 106.0 , rxLoss : 0.0 , rxDelay : 727.0 , rxJitter : 16.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 782.0 , txJitter : 115.0 , rxLoss : 0.0 , rxDelay : 729.0 , rxJitter : 8.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 767.0 , txJitter : 107.0 , rxLoss : 0.0 , rxDelay : 733.0 , rxJitter : 12.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 779.0 , txJitter : 111.0 , rxLoss : 0.0 , rxDelay : 733.0 , rxJitter : 9.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 783.0 , txJitter : 126.0 , rxLoss : 0.0 , rxDelay : 731.0 , rxJitter : 10.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 826.0 , txJitter : 189.0 , rxLoss : 0.0 , rxDelay : 731.0 , rxJitter : 12.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 811.0 , txJitter : 157.0 , rxLoss : 0.0 , rxDelay : 726.0 , rxJitter : 44.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 757.0 , txJitter : 59.0 , rxLoss : 0.0 , rxDelay : 757.0 , rxJitter : 59.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 753.0 , txJitter : 56.0 , rxLoss : 0.0 , rxDelay : 753.0 , rxJitter : 56.0 , throughput : 0.0/MISS
txLoss : 0.0 , txDelay : 777.0 , txJitter : 97.0 , rxLoss : 0.0 , rxDelay : 777.0 , rxJitter : 97.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 753.0 , txJitter : 65.0 , rxLoss : 0.0 , rxDelay : 756.0 , rxJitter : 65.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 762.0 , txJitter : 70.0 , rxLoss : 0.0 , rxDelay : 762.0 , rxJitter : 70.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 758.0 , txJitter : 71.0 , rxLoss : 0.0 , rxDelay : 758.0 , rxJitter : 71.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 758.0 , txJitter : 65.0 , rxLoss : 0.0 , rxDelay : 758.0 , rxJitter : 65.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 766.0 , txJitter : 69.0 , rxLoss : 0.0 , rxDelay : 766.0 , rxJitter : 69.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 787.0 , txJitter : 120.0 , rxLoss : 0.0 , rxDelay : 722.0 , rxJitter : 10.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 795.0 , txJitter : 136.0 , rxLoss : 0.0 , rxDelay : 723.0 , rxJitter : 9.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 777.0 , txJitter : 113.0 , rxLoss : 0.0 , rxDelay : 723.0 , rxJitter : 8.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 837.0 , txJitter : 204.0 , rxLoss : 0.0 , rxDelay : 723.0 , rxJitter : 9.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 812.0 , txJitter : 166.0 , rxLoss : 0.0 , rxDelay : 722.0 , rxJitter : 9.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 788.0 , txJitter : 118.0 , rxLoss : 0.0 , rxDelay : 723.0 , rxJitter : 8.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 818.0 , txJitter : 142.0 , rxLoss : 0.0 , rxDelay : 723.0 , rxJitter : 9.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 772.0 , txJitter : 105.0 , rxLoss : 0.0 , rxDelay : 726.0 , rxJitter : 8.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 789.0 , txJitter : 123.0 , rxLoss : 0.0 , rxDelay : 726.0 , rxJitter : 8.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 779.0 , txJitter : 121.0 , rxLoss : 0.0 , rxDelay : 729.0 , rxJitter : 8.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 795.0 , txJitter : 124.0 , rxLoss : 0.0 , rxDelay : 723.0 , rxJitter : 11.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 786.0 , txJitter : 110.0 , rxLoss : 0.0 , rxDelay : 719.0 , rxJitter : 11.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 813.0 , txJitter : 149.0 , rxLoss : 0.0 , rxDelay : 716.0 , rxJitter : 9.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 819.0 , txJitter : 158.0 , rxLoss : 0.0 , rxDelay : 713.0 , rxJitter : 9.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 796.0 , txJitter : 116.0 , rxLoss : 0.0 , rxDelay : 712.0 , rxJitter : 8.0 , throughput : 0.0/MISS
txLoss : 0.0 , txDelay : 793.0 , txJitter : 120.0 , rxLoss : 0.0 , rxDelay : 714.0 , rxJitter : 9.0 , throughput : 0.0/MISS
txLoss : 0.0 , txDelay : 788.0 , txJitter : 117.0 , rxLoss : 0.0 , rxDelay : 720.0 , rxJitter : 13.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 819.0 , txJitter : 170.0 , rxLoss : 0.0 , rxDelay : 721.0 , rxJitter : 9.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 787.0 , txJitter : 107.0 , rxLoss : 0.0 , rxDelay : 719.0 , rxJitter : 7.0 , throughput : 0.0/MISS
txLoss : 0.0 , txDelay : 796.0 , txJitter : 127.0 , rxLoss : 0.0 , rxDelay : 720.0 , rxJitter : 15.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 793.0 , txJitter : 113.0 , rxLoss : 0.0 , rxDelay : 720.0 , rxJitter : 12.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 793.0 , txJitter : 128.0 , rxLoss : 0.0 , rxDelay : 719.0 , rxJitter : 8.0 , throughput : 0.0/MISS
txLoss : 0.0 , txDelay : 775.0 , txJitter : 105.0 , rxLoss : 0.0 , rxDelay : 730.0 , rxJitter : 13.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 796.0 , txJitter : 128.0 , rxLoss : 0.0 , rxDelay : 722.0 , rxJitter : 8.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 788.0 , txJitter : 137.0 , rxLoss : 0.0 , rxDelay : 727.0 , rxJitter : 9.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 770.0 , txJitter : 101.0 , rxLoss : 0.0 , rxDelay : 725.0 , rxJitter : 9.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 840.0 , txJitter : 190.0 , rxLoss : 0.0 , rxDelay : 723.0 , rxJitter : 8.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 842.0 , txJitter : 190.0 , rxLoss : 0.0 , rxDelay : 721.0 , rxJitter : 11.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 792.0 , txJitter : 127.0 , rxLoss : 0.0 , rxDelay : 727.0 , rxJitter : 11.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 838.0 , txJitter : 203.0 , rxLoss : 0.0 , rxDelay : 721.0 , rxJitter : 10.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 855.0 , txJitter : 222.0 , rxLoss : 0.0 , rxDelay : 720.0 , rxJitter : 9.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 804.0 , txJitter : 135.0 , rxLoss : 0.0 , rxDelay : 720.0 , rxJitter : 12.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 820.0 , txJitter : 165.0 , rxLoss : 0.0 , rxDelay : 720.0 , rxJitter : 12.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 791.0 , txJitter : 116.0 , rxLoss : 0.0 , rxDelay : 721.0 , rxJitter : 9.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 787.0 , txJitter : 116.0 , rxLoss : 0.0 , rxDelay : 721.0 , rxJitter : 9.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 761.0 , txJitter : 77.0 , rxLoss : 0.0 , rxDelay : 722.0 , rxJitter : 7.0 , throughput : 0.0/MISS
txLoss : 0.0 , txDelay : 812.0 , txJitter : 168.0 , rxLoss : 0.0 , rxDelay : 722.0 , rxJitter : 9.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 807.0 , txJitter : 136.0 , rxLoss : 0.0 , rxDelay : 720.0 , rxJitter : 8.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 783.0 , txJitter : 115.0 , rxLoss : 0.0 , rxDelay : 721.0 , rxJitter : 9.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 788.0 , txJitter : 126.0 , rxLoss : 0.0 , rxDelay : 730.0 , rxJitter : 20.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 801.0 , txJitter : 149.0 , rxLoss : 0.0 , rxDelay : 725.0 , rxJitter : 12.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 809.0 , txJitter : 159.0 , rxLoss : 0.0 , rxDelay : 725.0 , rxJitter : 9.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 778.0 , txJitter : 105.0 , rxLoss : 0.0 , rxDelay : 722.0 , rxJitter : 9.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 791.0 , txJitter : 120.0 , rxLoss : 0.0 , rxDelay : 725.0 , rxJitter : 14.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 779.0 , txJitter : 106.0 , rxLoss : 0.0 , rxDelay : 719.0 , rxJitter : 9.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 803.0 , txJitter : 143.0 , rxLoss : 0.0 , rxDelay : 724.0 , rxJitter : 14.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 809.0 , txJitter : 138.0 , rxLoss : 0.0 , rxDelay : 717.0 , rxJitter : 8.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 788.0 , txJitter : 123.0 , rxLoss : 0.0 , rxDelay : 718.0 , rxJitter : 9.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 798.0 , txJitter : 120.0 , rxLoss : 0.0 , rxDelay : 717.0 , rxJitter : 8.0 , throughput : 0.0/MISS
txLoss : 0.0 , txDelay : 806.0 , txJitter : 145.0 , rxLoss : 0.0 , rxDelay : 719.0 , rxJitter : 8.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 778.0 , txJitter : 109.0 , rxLoss : 0.0 , rxDelay : 724.0 , rxJitter : 10.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 784.0 , txJitter : 100.0 , rxLoss : 0.0 , rxDelay : 724.0 , rxJitter : 20.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 758.0 , txJitter : 67.0 , rxLoss : 0.0 , rxDelay : 758.0 , rxJitter : 67.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 789.0 , txJitter : 104.0 , rxLoss : 0.0 , rxDelay : 789.0 , rxJitter : 104.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 767.0 , txJitter : 68.0 , rxLoss : 0.0 , rxDelay : 754.0 , rxJitter : 67.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 755.0 , txJitter : 91.0 , rxLoss : 0.0 , rxDelay : 776.0 , rxJitter : 91.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 755.0 , txJitter : 64.0 , rxLoss : 0.0 , rxDelay : 755.0 , rxJitter : 64.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 785.0 , txJitter : 96.0 , rxLoss : 0.0 , rxDelay : 785.0 , rxJitter : 96.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 798.0 , txJitter : 133.0 , rxLoss : 0.0 , rxDelay : 1133.0 , rxJitter : 133.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 779.0 , txJitter : 89.0 , rxLoss : 0.0 , rxDelay : 779.0 , rxJitter : 89.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 812.0 , txJitter : 272.0 , rxLoss : 0.0 , rxDelay : 836.0 , rxJitter : 176.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 788.0 , txJitter : 120.0 , rxLoss : 0.0 , rxDelay : 723.0 , rxJitter : 9.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 786.0 , txJitter : 121.0 , rxLoss : 0.0 , rxDelay : 721.0 , rxJitter : 8.0 , throughput : 0.0/MISS
txLoss : 0.0 , txDelay : 784.0 , txJitter : 113.0 , rxLoss : 0.0 , rxDelay : 721.0 , rxJitter : 8.0 , throughput : 0.0/MISS
txLoss : 0.0 , txDelay : 817.0 , txJitter : 170.0 , rxLoss : 0.0 , rxDelay : 719.0 , rxJitter : 10.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 785.0 , txJitter : 106.0 , rxLoss : 0.0 , rxDelay : 715.0 , rxJitter : 7.0 , throughput : 0.0/HIT1/1.0
txLoss : 0.0 , txDelay : 780.0 , txJitter : 94.0 , rxLoss : 0.0 , rxDelay : 716.0 , rxJitter : 9.0 , throughput : 0.0/MISS
txLoss : 0.0 , txDelay : 824.0 , txJitter : 173.0 , rxLoss : 0.0 , rxDelay : 714.0 , rxJitter : 8.0 , throughput : 0.0/HIT1/1.0
txLoss : 0.0 , txDelay : 828.0 , txJitter : 169.0 , rxLoss : 0.0 , rxDelay : 713.0 , rxJitter : 8.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 885.0 , txJitter : 290.0 , rxLoss : 0.0 , rxDelay : 715.0 , rxJitter : 9.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 852.0 , txJitter : 211.0 , rxLoss : 0.0 , rxDelay : 717.0 , rxJitter : 8.0 , throughput : 0.0/HIT1/0.0
txLoss : 0.0 , txDelay : 805.0 , txJitter : 138.0 , rxLoss : 0.0 , rxDelay : 720.0 , rxJitter : 9.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 806.0 , txJitter : 145.0 , rxLoss : 0.0 , rxDelay : 725.0 , rxJitter : 9.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 801.0 , txJitter : 150.0 , rxLoss : 0.0 , rxDelay : 725.0 , rxJitter : 9.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 810.0 , txJitter : 161.0 , rxLoss : 0.0 , rxDelay : 729.0 , rxJitter : 14.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 826.0 , txJitter : 192.0 , rxLoss : 0.0 , rxDelay : 729.0 , rxJitter : 13.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 806.0 , txJitter : 153.0 , rxLoss : 0.0 , rxDelay : 724.0 , rxJitter : 10.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 771.0 , txJitter : 100.0 , rxLoss : 0.0 , rxDelay : 728.0 , rxJitter : 16.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 799.0 , txJitter : 133.0 , rxLoss : 0.0 , rxDelay : 723.0 , rxJitter : 10.0 , throughput : 0.0/HIT2
txLoss : 0.0 , txDelay : 807.0 , txJitter : 155.0 , rxLoss : 0.0 , rxDelay : 720.0 , rxJitter : 7.0 , throughput : 0.0/HIT2
